uuid,age_range,marry,fammily_num,child_num,house_flg,income,visits_frequency,pass_days,all_purchase_price,purchase_num,purchase_product_num,coupon_use,purchase_price,coupon_id,category_id,category
29,30-39,既婚,4,2,0,5,26,3,97148,4,4,0,1186,7,c7,飲料
29,30-39,既婚,4,2,0,5,26,3,97148,26,240,-801,69969,8,c8,食料品その他
29,30-39,既婚,4,2,0,5,26,3,97148,18,21,0,9441,9,c9,医薬品類
29,30-39,既婚,4,2,0,5,26,3,97148,0,0,0,0,10,c10,スキンケア・ヘアケア
29,30-39,既婚,4,2,0,5,26,3,97148,0,0,0,0,11,c11,花・植物
30,50-59,既婚,2,0,0,6,6,11,111606,4,4,0,979,1,c1,米・パン
30,50-59,既婚,2,0,0,6,6,11,111606,3,3,0,1218,2,c2,肉
30,50-59,既婚,2,0,0,6,6,11,111606,2,2,0,1955,3,c3,海鮮
30,50-59,既婚,2,0,0,6,6,11,111606,5,7,0,2931,4,c4,自然食品
30,50-59,既婚,2,0,0,6,6,11,111606,6,15,0,5982,5,c5,即席食品
30,50-59,既婚,2,0,0,6,6,11,111606,4,4,0,8856,6,c6,惣菜
30,50-59,既婚,2,0,0,6,6,11,111606,2,2,0,886,7,c7,飲料
30,50-59,既婚,2,0,0,6,6,11,111606,6,212,-445,73729,8,c8,食料品その他
30,50-59,既婚,2,0,0,6,6,11,111606,6,29,0,15070,9,c9,医薬品類
30,50-59,既婚,2,0,0,6,6,11,111606,0,0,0,0,10,c10,スキンケア・ヘアケア
30,50-59,既婚,2,0,0,6,6,11,111606,0,0,0,0,11,c11,花・植物
31,70+,既婚,2,0,0,5,20,3,96416,1,1,0,888,1,c1,米・パン
31,70+,既婚,2,0,0,5,20,3,96416,2,2,0,981,2,c2,肉
31,70+,既婚,2,0,0,5,20,3,96416,0,0,0,0,3,c3,海鮮
31,70+,既婚,2,0,0,5,20,3,96416,8,10,0,4600,4,c4,自然食品
31,70+,既婚,2,0,0,5,20,3,96416,10,14,0,9250,5,c5,即席食品
31,70+,既婚,2,0,0,5,20,3,96416,2,2,0,977,6,c6,惣菜
31,70+,既婚,2,0,0,5,20,3,96416,0,0,0,0,7,c7,飲料
31,70+,既婚,2,0,0,5,20,3,96416,20,232,0,60730,8,c8,食料品その他
31,70+,既婚,2,0,0,5,20,3,96416,20,35,0,18990,9,c9,医薬品類
31,70+,既婚,2,0,0,5,20,3,96416,0,0,0,0,10,c10,スキンケア・ヘアケア
31,70+,既婚,2,0,0,5,20,3,96416,0,0,0,0,11,c11,花・植物
32,50-59,無回答,1,0,0,5,25,5,148412,2,2,-444,1795,1,c1,米・パン
32,50-59,無回答,1,0,0,5,25,5,148412,5,7,0,4940,2,c2,肉
32,50-59,無回答,1,0,0,5,25,5,148412,2,2,0,2114,3,c3,海鮮
32,50-59,無回答,1,0,0,5,25,5,148412,10,10,0,4651,4,c4,自然食品
32,50-59,無回答,1,0,0,5,25,5,148412,15,26,0,11321,5,c5,即席食品
32,50-59,無回答,1,0,0,5,25,5,148412,2,2,0,924,6,c6,惣菜
32,50-59,無回答,1,0,0,5,25,5,148412,1,1,0,532,7,c7,飲料
32,50-59,無回答,1,0,0,5,25,5,148412,25,154,0,52608,8,c8,食料品その他
32,50-59,無回答,1,0,0,5,25,5,148412,25,82,0,69527,9,c9,医薬品類
32,50-59,無回答,1,0,0,5,25,5,148412,0,0,0,0,10,c10,スキンケア・ヘアケア
32,50-59,無回答,1,0,0,5,25,5,148412,0,0,0,0,11,c11,花・植物
33,50-59,無回答,1,0,0,5,21,6,117029,3,4,0,1430,1,c1,米・パン
33,50-59,無回答,1,0,0,5,21,6,117029,4,7,0,3734,2,c2,肉
33,50-59,無回答,1,0,0,5,21,6,117029,1,2,0,1670,3,c3,海鮮
33,50-59,無回答,1,0,0,5,21,6,117029,8,9,0,2742,4,c4,自然食品
33,50-59,無回答,1,0,0,5,21,6,117029,9,10,0,5747,5,c5,即席食品
33,50-59,無回答,1,0,0,5,21,6,117029,5,5,0,1845,6,c6,惣菜
33,50-59,無回答,1,0,0,5,21,6,117029,2,2,0,657,7,c7,飲料
33,50-59,無回答,1,0,0,5,21,6,117029,21,353,-356,80836,8,c8,食料品その他
33,50-59,無回答,1,0,0,5,21,6,117029,21,29,0,13922,9,c9,医薬品類
33,50-59,無回答,1,0,0,5,21,6,117029,1,2,0,1777,10,c10,スキンケア・ヘアケア
33,50-59,無回答,1,0,0,5,21,6,117029,1,1,0,2669,11,c11,花・植物
34,70+,無回答,1,0,0,5,11,10,47032,7,14,0,4618,1,c1,米・パン
34,70+,無回答,1,0,0,5,11,10,47032,1,1,0,463,2,c2,肉
34,70+,無回答,1,0,0,5,11,10,47032,3,3,0,1704,3,c3,海鮮
34,70+,無回答,1,0,0,5,11,10,47032,4,4,0,1827,4,c4,自然食品
34,70+,無回答,1,0,0,5,11,10,47032,6,6,0,2215,5,c5,即席食品
34,70+,無回答,1,0,0,5,11,10,47032,1,1,0,354,6,c6,惣菜
34,70+,無回答,1,0,0,5,11,10,47032,1,1,0,318,7,c7,飲料
34,70+,無回答,1,0,0,5,11,10,47032,11,67,0,30155,8,c8,食料品その他
34,70+,無回答,1,0,0,5,11,10,47032,8,9,0,4933,9,c9,医薬品類
34,70+,無回答,1,0,0,5,11,10,47032,0,0,0,0,10,c10,スキンケア・ヘアケア
34,70+,無回答,1,0,0,5,11,10,47032,1,1,0,445,11,c11,花・植物
35,60-69,既婚,2,0,0,5,11,12,120449,5,5,0,3303,1,c1,米・パン
35,60-69,既婚,2,0,0,5,11,12,120449,2,3,0,2664,2,c2,肉
35,60-69,既婚,2,0,0,5,11,12,120449,2,3,0,3022,3,c3,海鮮
35,60-69,既婚,2,0,0,5,11,12,120449,3,3,0,1688,4,c4,自然食品
35,60-69,既婚,2,0,0,5,11,12,120449,6,9,-62,3460,5,c5,即席食品
35,60-69,既婚,2,0,0,5,11,12,120449,3,4,0,4627,6,c6,惣菜
35,60-69,既婚,2,0,0,5,11,12,120449,1,1,0,356,7,c7,飲料
35,60-69,既婚,2,0,0,5,11,12,120449,11,240,-3321,87753,8,c8,食料品その他
35,60-69,既婚,2,0,0,5,11,12,120449,11,34,-178,11797,9,c9,医薬品類
35,60-69,既婚,2,0,0,5,11,12,120449,0,0,0,0,10,c10,スキンケア・ヘアケア
35,60-69,既婚,2,0,0,5,11,12,120449,1,1,0,1779,11,c11,花・植物
36,60-69,既婚,2,0,0,5,39,1,78747,7,7,0,1214,1,c1,米・パン
36,60-69,既婚,2,0,0,5,39,1,78747,2,2,0,977,2,c2,肉
36,60-69,既婚,2,0,0,5,39,1,78747,1,1,0,178,3,c3,海鮮
36,60-69,既婚,2,0,0,5,39,1,78747,10,11,0,4639,4,c4,自然食品
36,60-69,既婚,2,0,0,5,39,1,78747,3,3,0,1335,5,c5,即席食品
36,60-69,既婚,2,0,0,5,39,1,78747,9,9,0,1335,6,c6,惣菜
36,60-69,既婚,2,0,0,5,39,1,78747,1,1,0,532,7,c7,飲料
36,60-69,既婚,2,0,0,5,39,1,78747,39,96,-534,56366,8,c8,食料品その他
36,60-69,既婚,2,0,0,5,39,1,78747,11,12,0,9391,9,c9,医薬品類
36,60-69,既婚,2,0,0,5,39,1,78747,3,4,0,2780,10,c10,スキンケア・ヘアケア
36,60-69,既婚,2,0,0,5,39,1,78747,0,0,0,0,11,c11,花・植物
37,70+,独身,1,0,0,3,0,60,10498,0,0,0,0,1,c1,米・パン
37,70+,独身,1,0,0,3,0,60,10498,0,0,0,0,2,c2,肉
37,70+,独身,1,0,0,3,0,60,10498,0,0,0,0,3,c3,海鮮
37,70+,独身,1,0,0,3,0,60,10498,0,0,0,0,4,c4,自然食品
37,70+,独身,1,0,0,3,0,60,10498,0,0,0,0,5,c5,即席食品
37,70+,独身,1,0,0,3,0,60,10498,0,0,0,0,6,c6,惣菜
37,70+,独身,1,0,0,3,0,60,10498,0,0,0,0,7,c7,飲料
37,70+,独身,1,0,0,3,0,60,10498,0,9,0,3052,8,c8,食料品その他
37,70+,独身,1,0,0,3,0,60,10498,0,3,0,7446,9,c9,医薬品類
37,70+,独身,1,0,0,3,0,60,10498,0,0,0,0,10,c10,スキンケア・ヘアケア
37,70+,独身,1,0,0,3,0,60,10498,0,0,0,0,11,c11,花・植物
38,20-29,無回答,2,0,0,5,12,11,62535,1,1,0,764,1,c1,米・パン
38,20-29,無回答,2,0,0,5,12,11,62535,2,4,0,1200,2,c2,肉
38,20-29,無回答,2,0,0,5,12,11,62535,1,2,0,1246,3,c3,海鮮
38,20-29,無回答,2,0,0,5,12,11,62535,7,7,0,2130,4,c4,自然食品
38,20-29,無回答,2,0,0,5,12,11,62535,4,5,0,2325,5,c5,即席食品
38,20-29,無回答,2,0,0,5,12,11,62535,0,0,0,0,6,c6,惣菜
38,20-29,無回答,2,0,0,5,12,11,62535,0,0,0,0,7,c7,飲料
38,20-29,無回答,2,0,0,5,12,11,62535,12,206,0,52422,8,c8,食料品その他
38,20-29,無回答,2,0,0,5,12,11,62535,3,3,0,1383,9,c9,医薬品類
38,20-29,無回答,2,0,0,5,12,11,62535,0,0,0,0,10,c10,スキンケア・ヘアケア
38,20-29,無回答,2,0,0,5,12,11,62535,2,2,0,1065,11,c11,花・植物
39,40-49,既婚,3,1,0,2,11,13,59620,1,1,0,532,1,c1,米・パン
39,40-49,既婚,3,1,0,2,11,13,59620,1,1,0,1220,2,c2,肉
39,40-49,既婚,3,1,0,2,11,13,59620,1,1,0,710,3,c3,海鮮
39,40-49,既婚,3,1,0,2,11,13,59620,3,4,0,1207,4,c4,自然食品
39,40-49,既婚,3,1,0,2,11,13,59620,10,15,0,5830,5,c5,即席食品
39,40-49,既婚,3,1,0,2,11,13,59620,0,0,0,0,6,c6,惣菜
39,40-49,既婚,3,1,0,2,11,13,59620,1,2,0,1065,7,c7,飲料
39,40-49,既婚,3,1,0,2,11,13,59620,11,129,0,38107,8,c8,食料品その他
39,40-49,既婚,3,1,0,2,11,13,59620,11,15,0,10949,9,c9,医薬品類
39,40-49,既婚,3,1,0,2,11,13,59620,0,0,0,0,10,c10,スキンケア・ヘアケア
39,40-49,既婚,3,1,0,2,11,13,59620,0,0,0,0,11,c11,花・植物
40,30-39,既婚,5,3,0,5,6,16,83101,4,10,0,2313,1,c1,米・パン
40,30-39,既婚,5,3,0,5,6,16,83101,1,1,0,931,2,c2,肉
40,30-39,既婚,5,3,0,5,6,16,83101,2,2,0,1777,3,c3,海鮮
40,30-39,既婚,5,3,0,5,6,16,83101,5,5,0,1775,4,c4,自然食品
40,30-39,既婚,5,3,0,5,6,16,83101,6,13,0,7560,5,c5,即席食品
40,30-39,既婚,5,3,0,5,6,16,83101,2,2,0,1563,6,c6,惣菜
40,30-39,既婚,5,3,0,5,6,16,83101,2,2,0,1118,7,c7,飲料
40,30-39,既婚,5,3,0,5,6,16,83101,6,123,-133,39657,8,c8,食料品その他
40,30-39,既婚,5,3,0,5,6,16,83101,6,89,-1280,26053,9,c9,医薬品類
40,30-39,既婚,5,3,0,5,6,16,83101,1,1,0,354,10,c10,スキンケア・ヘアケア
40,30-39,既婚,5,3,0,5,6,16,83101,0,0,0,0,11,c11,花・植物
41,60-69,無回答,1,0,0,4,34,1,116946,4,5,0,2046,1,c1,米・パン
41,60-69,無回答,1,0,0,4,34,1,116946,1,2,0,1554,2,c2,肉
41,60-69,無回答,1,0,0,4,34,1,116946,1,1,0,710,3,c3,海鮮
41,60-69,無回答,1,0,0,4,34,1,116946,18,18,0,5675,4,c4,自然食品
41,60-69,無回答,1,0,0,4,34,1,116946,8,10,0,5763,5,c5,即席食品
41,60-69,無回答,1,0,0,4,34,1,116946,1,1,0,445,6,c6,惣菜
41,60-69,無回答,1,0,0,4,34,1,116946,1,1,0,69,7,c7,飲料
41,60-69,無回答,1,0,0,4,34,1,116946,34,352,-374,88307,8,c8,食料品その他
41,60-69,無回答,1,0,0,4,34,1,116946,11,12,0,12377,9,c9,医薬品類
41,60-69,無回答,1,0,0,4,34,1,116946,0,0,0,0,10,c10,スキンケア・ヘアケア
41,60-69,無回答,1,0,0,4,34,1,116946,0,0,0,0,11,c11,花・植物
42,60-69,既婚,2,0,0,4,17,5,36133,3,3,0,756,1,c1,米・パン
42,60-69,既婚,2,0,0,4,17,5,36133,1,1,0,372,2,c2,肉
42,60-69,既婚,2,0,0,4,17,5,36133,0,0,0,0,3,c3,海鮮
42,60-69,既婚,2,0,0,4,17,5,36133,5,5,0,883,4,c4,自然食品
42,60-69,既婚,2,0,0,4,17,5,36133,2,4,0,1599,5,c5,即席食品
42,60-69,既婚,2,0,0,4,17,5,36133,0,0,0,0,6,c6,惣菜
42,60-69,既婚,2,0,0,4,17,5,36133,2,2,0,710,7,c7,飲料
42,60-69,既婚,2,0,0,4,17,5,36133,17,108,-667,24885,8,c8,食料品その他
42,60-69,既婚,2,0,0,4,17,5,36133,6,6,-62,6928,9,c9,医薬品類
42,60-69,既婚,2,0,0,4,17,5,36133,0,0,0,0,10,c10,スキンケア・ヘアケア
42,60-69,既婚,2,0,0,4,17,5,36133,0,0,0,0,11,c11,花・植物
43,30-39,無回答,2,0,0,2,11,10,56774,0,0,0,0,1,c1,米・パン
43,30-39,無回答,2,0,0,2,11,10,56774,2,2,0,1098,2,c2,肉
43,30-39,無回答,2,0,0,2,11,10,56774,0,0,0,0,3,c3,海鮮
43,30-39,無回答,2,0,0,2,11,10,56774,6,6,0,3070,4,c4,自然食品
43,30-39,無回答,2,0,0,2,11,10,56774,7,8,0,3966,5,c5,即席食品
43,30-39,無回答,2,0,0,2,11,10,56774,0,0,0,0,6,c6,惣菜
43,30-39,無回答,2,0,0,2,11,10,56774,5,5,0,1383,7,c7,飲料
43,30-39,無回答,2,0,0,2,11,10,56774,11,85,0,34433,8,c8,食料品その他
43,30-39,無回答,2,0,0,2,11,10,56774,11,18,0,12824,9,c9,医薬品類
43,30-39,無回答,2,0,0,2,11,10,56774,0,0,0,0,10,c10,スキンケア・ヘアケア
43,30-39,無回答,2,0,0,2,11,10,56774,0,0,0,0,11,c11,花・植物
44,40-49,既婚,5,3,0,6,9,12,79430,3,11,0,1244,1,c1,米・パン
44,40-49,既婚,5,3,0,6,9,12,79430,1,1,0,1332,2,c2,肉
44,40-49,既婚,5,3,0,6,9,12,79430,0,0,0,0,3,c3,海鮮
44,40-49,既婚,5,3,0,6,9,12,79430,6,7,0,2878,4,c4,自然食品
44,40-49,既婚,5,3,0,6,9,12,79430,9,18,-302,4958,5,c5,即席食品
44,40-49,既婚,5,3,0,6,9,12,79430,1,1,0,1779,6,c6,惣菜
44,40-49,既婚,5,3,0,6,9,12,79430,0,0,0,0,7,c7,飲料
44,40-49,既婚,5,3,0,6,9,12,79430,9,226,-3727,59859,8,c8,食料品その他
44,40-49,既婚,5,3,0,6,9,12,79430,9,18,0,7380,9,c9,医薬品類
44,40-49,既婚,5,3,0,6,9,12,79430,0,0,0,0,10,c10,スキンケア・ヘアケア
44,40-49,既婚,5,3,0,6,9,12,79430,0,0,0,0,11,c11,花・植物
45,50-59,無回答,1,0,0,5,16,5,59627,1,1,0,888,1,c1,米・パン
45,50-59,無回答,1,0,0,5,16,5,59627,3,6,0,4441,2,c2,肉
45,50-59,無回答,1,0,0,5,16,5,59627,1,1,0,445,3,c3,海鮮
45,50-59,無回答,1,0,0,5,16,5,59627,5,9,0,2578,4,c4,自然食品
45,50-59,無回答,1,0,0,5,16,5,59627,8,9,0,4244,5,c5,即席食品
45,50-59,無回答,1,0,0,5,16,5,59627,6,6,0,3732,6,c6,惣菜
45,50-59,無回答,1,0,0,5,16,5,59627,0,0,0,0,7,c7,飲料
45,50-59,無回答,1,0,0,5,16,5,59627,16,87,0,34084,8,c8,食料品その他
45,50-59,無回答,1,0,0,5,16,5,59627,14,15,0,8320,9,c9,医薬品類
45,50-59,無回答,1,0,0,5,16,5,59627,1,1,0,895,10,c10,スキンケア・ヘアケア
45,50-59,無回答,1,0,0,5,16,5,59627,0,0,0,0,11,c11,花・植物
46,50-59,無回答,1,0,0,5,11,38,46458,0,0,0,0,1,c1,米・パン
46,50-59,無回答,1,0,0,5,11,38,46458,1,1,0,436,2,c2,肉
46,50-59,無回答,1,0,0,5,11,38,46458,0,0,0,0,3,c3,海鮮
46,50-59,無回答,1,0,0,5,11,38,46458,3,3,0,1332,4,c4,自然食品
46,50-59,無回答,1,0,0,5,11,38,46458,0,0,0,0,5,c5,即席食品
46,50-59,無回答,1,0,0,5,11,38,46458,4,4,0,1626,6,c6,惣菜
46,50-59,無回答,1,0,0,5,11,38,46458,2,2,0,3460,7,c7,飲料
46,50-59,無回答,1,0,0,5,11,38,46458,11,68,0,32356,8,c8,食料品その他
46,50-59,無回答,1,0,0,5,11,38,46458,7,8,0,7248,9,c9,医薬品類
46,50-59,無回答,1,0,0,5,11,38,46458,0,0,0,0,10,c10,スキンケア・ヘアケア
46,50-59,無回答,1,0,0,5,11,38,46458,0,0,0,0,11,c11,花・植物
47,30-39,独身,1,0,0,5,8,9,31116,0,0,0,0,1,c1,米・パン
47,30-39,独身,1,0,0,5,8,9,31116,0,0,0,0,2,c2,肉
47,30-39,独身,1,0,0,5,8,9,31116,0,0,0,0,3,c3,海鮮
47,30-39,独身,1,0,0,5,8,9,31116,4,4,0,2664,4,c4,自然食品
47,30-39,独身,1,0,0,5,8,9,31116,0,0,0,0,5,c5,即席食品
47,30-39,独身,1,0,0,5,8,9,31116,2,2,0,1421,6,c6,惣菜
47,30-39,独身,1,0,0,5,8,9,31116,8,13,0,7229,7,c7,飲料
47,30-39,独身,1,0,0,5,8,9,31116,8,27,0,16338,8,c8,食料品その他
47,30-39,独身,1,0,0,5,8,9,31116,6,6,0,3464,9,c9,医薬品類
47,30-39,独身,1,0,0,5,8,9,31116,0,0,0,0,10,c10,スキンケア・ヘアケア
47,30-39,独身,1,0,0,5,8,9,31116,0,0,0,0,11,c11,花・植物
48,50-59,無回答,2,0,0,5,13,3,54672,1,1,0,2135,1,c1,米・パン
48,50-59,無回答,2,0,0,5,13,3,54672,1,1,0,2251,2,c2,肉
48,50-59,無回答,2,0,0,5,13,3,54672,0,0,0,0,3,c3,海鮮
48,50-59,無回答,2,0,0,5,13,3,54672,5,7,0,1296,4,c4,自然食品
48,50-59,無回答,2,0,0,5,13,3,54672,13,22,0,5278,5,c5,即席食品
48,50-59,無回答,2,0,0,5,13,3,54672,1,1,0,365,6,c6,惣菜
48,50-59,無回答,2,0,0,5,13,3,54672,0,0,0,0,7,c7,飲料
48,50-59,無回答,2,0,0,5,13,3,54672,13,198,-445,41926,8,c8,食料品その他
48,50-59,無回答,2,0,0,5,13,3,54672,4,6,0,1421,9,c9,医薬品類
48,50-59,無回答,2,0,0,5,13,3,54672,0,0,0,0,10,c10,スキンケア・ヘアケア
48,50-59,無回答,2,0,0,5,13,3,54672,0,0,0,0,11,c11,花・植物
49,30-39,無回答,1,0,0,5,10,40,66854,1,1,0,318,1,c1,米・パン
49,30-39,無回答,1,0,0,5,10,40,66854,1,1,0,710,2,c2,肉
49,30-39,無回答,1,0,0,5,10,40,66854,0,0,0,0,3,c3,海鮮
49,30-39,無回答,1,0,0,5,10,40,66854,6,7,0,2756,4,c4,自然食品
49,30-39,無回答,1,0,0,5,10,40,66854,10,11,0,6397,5,c5,即席食品
49,30-39,無回答,1,0,0,5,10,40,66854,2,2,0,1681,6,c6,惣菜
49,30-39,無回答,1,0,0,5,10,40,66854,3,4,0,1722,7,c7,飲料
49,30-39,無回答,1,0,0,5,10,40,66854,10,97,0,33204,8,c8,食料品その他
49,30-39,無回答,1,0,0,5,10,40,66854,10,21,0,19712,9,c9,医薬品類
49,30-39,無回答,1,0,0,5,10,40,66854,1,1,0,354,10,c10,スキンケア・ヘアケア
49,30-39,無回答,1,0,0,5,10,40,66854,0,0,0,0,11,c11,花・植物
50,20-29,既婚,3,1,1,4,20,7,109653,2,2,0,977,1,c1,米・パン
50,20-29,既婚,3,1,1,4,20,7,109653,4,4,0,3170,2,c2,肉
50,20-29,既婚,3,1,1,4,20,7,109653,0,0,0,0,3,c3,海鮮
50,20-29,既婚,3,1,1,4,20,7,109653,5,7,0,1720,4,c4,自然食品
50,20-29,既婚,3,1,1,4,20,7,109653,20,33,0,18048,5,c5,即席食品
50,20-29,既婚,3,1,1,4,20,7,109653,0,0,0,0,6,c6,惣菜
50,20-29,既婚,3,1,1,4,20,7,109653,1,1,0,318,7,c7,飲料
50,20-29,既婚,3,1,1,4,20,7,109653,20,124,-178,46092,8,c8,食料品その他
50,20-29,既婚,3,1,1,4,20,7,109653,20,49,0,38440,9,c9,医薬品類
50,20-29,既婚,3,1,1,4,20,7,109653,1,1,0,888,10,c10,スキンケア・ヘアケア
50,20-29,既婚,3,1,1,4,20,7,109653,0,0,0,0,11,c11,花・植物
51,50-59,既婚,3,1,0,2,13,6,46779,1,2,0,138,1,c1,米・パン
51,50-59,既婚,3,1,0,2,13,6,46779,7,10,0,5809,2,c2,肉
51,50-59,既婚,3,1,0,2,13,6,46779,2,3,0,1652,3,c3,海鮮
51,50-59,既婚,3,1,0,2,13,6,46779,6,6,0,2304,4,c4,自然食品
51,50-59,既婚,3,1,0,2,13,6,46779,10,14,0,10880,5,c5,即席食品
51,50-59,既婚,3,1,0,2,13,6,46779,1,1,0,1512,6,c6,惣菜
51,50-59,既婚,3,1,0,2,13,6,46779,0,0,0,0,7,c7,飲料
51,50-59,既婚,3,1,0,2,13,6,46779,13,46,0,22109,8,c8,食料品その他
51,50-59,既婚,3,1,0,2,13,6,46779,3,3,0,2375,9,c9,医薬品類
51,50-59,既婚,3,1,0,2,13,6,46779,0,0,0,0,10,c10,スキンケア・ヘアケア
51,50-59,既婚,3,1,0,2,13,6,46779,0,0,0,0,11,c11,花・植物
52,40-49,独身,1,0,0,3,20,2,53366,2,2,0,655,1,c1,米・パン
52,40-49,独身,1,0,0,3,20,2,53366,2,3,0,1779,2,c2,肉
52,40-49,独身,1,0,0,3,20,2,53366,1,1,0,2153,3,c3,海鮮
52,40-49,独身,1,0,0,3,20,2,53366,7,7,0,2662,4,c4,自然食品
52,40-49,独身,1,0,0,3,20,2,53366,7,9,0,3143,5,c5,即席食品
52,40-49,独身,1,0,0,3,20,2,53366,1,1,0,176,6,c6,惣菜
52,40-49,独身,1,0,0,3,20,2,53366,1,2,-178,712,7,c7,飲料
52,40-49,独身,1,0,0,3,20,2,53366,20,103,-632,39816,8,c8,食料品その他
52,40-49,独身,1,0,0,3,20,2,53366,7,7,0,2270,9,c9,医薬品類
52,40-49,独身,1,0,0,3,20,2,53366,0,0,0,0,10,c10,スキンケア・ヘアケア
52,40-49,独身,1,0,0,3,20,2,53366,0,0,0,0,11,c11,花・植物
53,70+,独身,1,0,0,2,23,3,97897,5,5,0,2008,1,c1,米・パン
53,70+,独身,1,0,0,2,23,3,97897,3,3,0,2231,2,c2,肉
53,70+,独身,1,0,0,2,23,3,97897,2,3,0,2258,3,c3,海鮮
53,70+,独身,1,0,0,2,23,3,97897,4,5,0,1468,4,c4,自然食品
53,70+,独身,1,0,0,2,23,3,97897,13,15,0,8676,5,c5,即席食品
53,70+,独身,1,0,0,2,23,3,97897,2,3,0,870,6,c6,惣菜
53,70+,独身,1,0,0,2,23,3,97897,0,0,0,0,7,c7,飲料
53,70+,独身,1,0,0,2,23,3,97897,23,118,0,55329,8,c8,食料品その他
53,70+,独身,1,0,0,2,23,3,97897,23,30,0,22835,9,c9,医薬品類
53,70+,独身,1,0,0,2,23,3,97897,0,0,0,0,10,c10,スキンケア・ヘアケア
53,70+,独身,1,0,0,2,23,3,97897,2,2,0,2222,11,c11,花・植物
54,40-49,独身,3,2,0,4,20,20,116225,6,7,0,4012,1,c1,米・パン
54,40-49,独身,3,2,0,4,20,20,116225,1,1,0,1155,2,c2,肉
54,40-49,独身,3,2,0,4,20,20,116225,2,2,0,708,3,c3,海鮮
54,40-49,独身,3,2,0,4,20,20,116225,6,10,0,3316,4,c4,自然食品
54,40-49,独身,3,2,0,4,20,20,116225,13,14,0,10285,5,c5,即席食品
54,40-49,独身,3,2,0,4,20,20,116225,2,2,0,1408,6,c6,惣菜
54,40-49,独身,3,2,0,4,20,20,116225,5,5,0,3375,7,c7,飲料
54,40-49,独身,3,2,0,4,20,20,116225,20,174,0,65262,8,c8,食料品その他
54,40-49,独身,3,2,0,4,20,20,116225,20,49,0,25867,9,c9,医薬品類
54,40-49,独身,3,2,0,4,20,20,116225,3,3,0,837,10,c10,スキンケア・ヘアケア
54,40-49,独身,3,2,0,4,20,20,116225,0,0,0,0,11,c11,花・植物
55,50-59,既婚,2,0,0,6,4,52,20156,0,0,0,0,1,c1,米・パン
55,50-59,既婚,2,0,0,6,4,52,20156,0,0,0,0,2,c2,肉
55,50-59,既婚,2,0,0,6,4,52,20156,0,0,0,0,3,c3,海鮮
55,50-59,既婚,2,0,0,6,4,52,20156,0,0,0,0,4,c4,自然食品
55,50-59,既婚,2,0,0,6,4,52,20156,0,0,0,0,5,c5,即席食品
55,50-59,既婚,2,0,0,6,4,52,20156,0,0,0,0,6,c6,惣菜
55,50-59,既婚,2,0,0,6,4,52,20156,1,1,0,178,7,c7,飲料
55,50-59,既婚,2,0,0,6,4,52,20156,4,64,-445,12176,8,c8,食料品その他
55,50-59,既婚,2,0,0,6,4,52,20156,4,6,-712,7802,9,c9,医薬品類
55,50-59,既婚,2,0,0,6,4,52,20156,0,0,0,0,10,c10,スキンケア・ヘアケア
55,50-59,既婚,2,0,0,6,4,52,20156,0,0,0,0,11,c11,花・植物
56,50-59,既婚,2,0,0,10,17,11,151462,6,7,0,3821,1,c1,米・パン
56,50-59,既婚,2,0,0,10,17,11,151462,3,3,0,4185,2,c2,肉
56,50-59,既婚,2,0,0,10,17,11,151462,2,2,0,1616,3,c3,海鮮
56,50-59,既婚,2,0,0,10,17,11,151462,17,24,0,8719,4,c4,自然食品
56,50-59,既婚,2,0,0,10,17,11,151462,11,15,0,8286,5,c5,即席食品
56,50-59,既婚,2,0,0,10,17,11,151462,1,1,0,621,6,c6,惣菜
56,50-59,既婚,2,0,0,10,17,11,151462,15,23,0,5773,7,c7,飲料
56,50-59,既婚,2,0,0,10,17,11,151462,17,364,0,99672,8,c8,食料品その他
56,50-59,既婚,2,0,0,10,17,11,151462,17,47,0,17631,9,c9,医薬品類
56,50-59,既婚,2,0,0,10,17,11,151462,1,1,0,1138,10,c10,スキンケア・ヘアケア
56,50-59,既婚,2,0,0,10,17,11,151462,0,0,0,0,11,c11,花・植物
57,50-59,独身,3,1,0,1,13,34,65392,0,0,0,0,1,c1,米・パン
57,50-59,独身,3,1,0,1,13,34,65392,2,2,0,963,2,c2,肉
57,50-59,独身,3,1,0,1,13,34,65392,1,2,0,2491,3,c3,海鮮
57,50-59,独身,3,1,0,1,13,34,65392,1,1,0,176,4,c4,自然食品
57,50-59,独身,3,1,0,1,13,34,65392,13,21,0,9535,5,c5,即席食品
57,50-59,独身,3,1,0,1,13,34,65392,6,6,0,2666,6,c6,惣菜
57,50-59,独身,3,1,0,1,13,34,65392,0,0,0,0,7,c7,飲料
57,50-59,独身,3,1,0,1,13,34,65392,13,130,0,38307,8,c8,食料品その他
57,50-59,独身,3,1,0,1,13,34,65392,13,17,0,11254,9,c9,医薬品類
57,50-59,独身,3,1,0,1,13,34,65392,0,0,0,0,10,c10,スキンケア・ヘアケア
57,50-59,独身,3,1,0,1,13,34,65392,0,0,0,0,11,c11,花・植物
58,50-59,無回答,1,0,0,5,52,1,140034,5,7,0,1668,1,c1,米・パン
58,50-59,無回答,1,0,0,5,52,1,140034,7,7,0,2692,2,c2,肉
58,50-59,無回答,1,0,0,5,52,1,140034,2,3,0,1955,3,c3,海鮮
